DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Czechia,2019,3407.536,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Czechia,2020,3649.712,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Czechia,2021,8420.788,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Czechia,2022,9544.285,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Czechia,2023,5411.822,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2018,21.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2019,20.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2020,12.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2021,326.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2022,306.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Germany,2023,704.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Denmark,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2018,3974.300,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2019,3649.700,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2020,3547.700,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2021,5648.500,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2022,7257.400,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Euro area – 20 countries (from 2023),2023,5328.400,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Estonia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Greece,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Spain,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2018,8120.548,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2019,7245.236,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2020,7209.412,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2021,14278.288,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2022,16911.685,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,European Union - 27 countries (from 2020),2023,10993.222,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Finland,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,France,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Georgia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Croatia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Hungary,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Ireland,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Iceland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Iceland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Iceland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Iceland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Italy,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Liechtenstein,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2018,717.300,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2019,384.700,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2020,380.700,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2021,695.500,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2022,942.400,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Lithuania,2023,997.400,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Luxembourg,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Latvia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Moldova,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Montenegro,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,North Macedonia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Malta,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Netherlands,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Norway,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Poland,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Portugal,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Romania,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Serbia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Serbia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Serbia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Serbia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Serbia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2018,375.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2019,188.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2020,12.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2021,209.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2022,110.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Sweden,2023,253.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2022,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovenia,2023,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2018,3236.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2019,3245.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2020,3155.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2021,4627.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2022,6009.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Slovakia,2023,3627.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Türkiye,2018,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Türkiye,2019,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Türkiye,2020,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Türkiye,2021,0.000,,
ESTAT:NRG_TI_EH(1.0),24/04/25 23:00:00,Annual,Electricity,Poland,Gigawatt-hour,Türkiye,2022,0.000,,
